1731693600000,89484.84000000,89810.00000000,89214.55000000,89387.99000000,1353.64414000,1731697199999,121246768.15416900,297961,682.60441000,61144011.04893400,0
1731697200000,89388.00000000,90844.90000000,89260.00000000,90377.89000000,2737.65262000,1731700799999,246934415.99931600,330918,1429.98039000,129040570.19291400,0
1731700800000,90377.89000000,91461.01000000,90324.85000000,91447.98000000,3159.42709000,1731704399999,287470089.07711700,449349,1696.15502000,154351516.50990500,0
1731704400000,91447.99000000,91830.35000000,91067.60000000,91678.78000000,2173.04829000,1731707999999,198580198.19432800,268342,1104.20657000,100925168.05126800,0
1731708000000,91678.78000000,91850.00000000,91033.66000000,91208.00000000,1278.88642000,1731711599999,116840919.24442500,186164,575.74385000,52602476.97363110,0
1731711600000,91208.00000000,91450.00000000,90866.72000000,91032.07000000,1182.96557000,1731715199999,107822343.43936200,144875,611.36336000,55722198.89270370,0
1731715200000,91032.08000000,91348.50000000,90850.00000000,91000.00000000,1330.88177000,1731718799999,121160603.25521000,277586,696.21670000,63383467.91146270,0
1731718800000,91000.00000000,91442.11000000,90942.42000000,91249.29000000,919.75125000,1731722399999,83925696.44753710,231352,503.85016000,45978460.50150250,0
1731722400000,91249.30000000,91709.06000000,91151.51000000,91405.54000000,1116.54026000,1731725999999,102136684.26676500,220081,569.24574000,52068616.51069570,0
1731726000000,91405.54000000,91597.08000000,91053.48000000,91252.03000000,882.78064000,1731729599999,80604362.44796640,208407,450.12950000,41104419.68398540,0
1731729600000,91252.04000000,91400.00000000,91064.24000000,91269.69000000,674.33101000,1731733199999,61492869.01085360,170902,304.97251000,27810606.80398070,0
1731733200000,91269.70000000,91779.66000000,91144.74000000,91350.34000000,837.02267000,1731736799999,76560610.98122930,183130,488.06435000,44644225.91478250,0
1731736800000,91350.34000000,91447.74000000,91149.76000000,91192.00000000,799.84039000,1731740399999,73016111.34450150,188136,411.38949000,37556001.63079380,0
1731740400000,91192.00000000,91388.45000000,91068.19000000,91117.53000000,717.08105000,1731743999999,65407379.61221020,123131,315.52965000,28779203.89809260,0
1731744000000,91117.52000000,91430.00000000,91025.11000000,91425.98000000,991.04550000,1731747599999,90461250.47867980,123120,612.54657000,55918808.67155950,0
1731747600000,91425.98000000,91428.00000000,91199.18000000,91235.24000000,723.99711000,1731751199999,66114733.92335950,125380,347.98231000,31776067.09874820,0
1731751200000,91235.23000000,91598.13000000,91220.15000000,91393.93000000,1068.90218000,1731754799999,97753412.02597350,161693,596.19586000,54528795.58830660,0
1731754800000,91393.94000000,91423.33000000,90993.15000000,91169.69000000,1188.75818000,1731758399999,108401233.02810100,190891,536.93220000,48964058.25477010,0
1731758400000,91169.69000000,91320.00000000,90500.00000000,90894.74000000,1543.84482000,1731761999999,140291682.13345200,261061,674.53647000,61302832.35061480,0
